"批次代码","批次名称","院校代号","院校国标代码","院校名称","院校省份","办学性质","专业代号","专业国标代码","专业名称","专业属性","计划数","首选科目代码","再选科目代码","学制","学费","专业备注","计划ID"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","06","020302","金融工程"," ","1","04","K","四年","6600",,"1_3_0456_5_06"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","09","020303","保险学"," ","1","04","K","四年","6600",,"1_3_0456_5_09"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","09","020303","保险学"," ","2","08","K","四年","6600",,"1_3_0456_1_09"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0A","020308","精算学"," ","2","04","K","四年","6325",,"1_3_0456_5_0A"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0B","0204","经济与贸易类(国际经济与贸易、贸易经济、国际商务)"," ","2","08","K","四年","6600",,"1_3_0456_1_0B"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0D","120803","跨境电子商务"," ","1","04","K","四年","5500",,"1_3_0456_5_0D"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0D","120803","跨境电子商务"," ","1","08","K","四年","5500",,"1_3_0456_1_0D"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0E","120102","信息管理与信息系统"," ","2","04","K","四年","6600",,"1_3_0456_5_0E"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0G","120108","大数据管理与应用"," ","3","04","K","四年","6325",,"1_3_0456_5_0G"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0J","080907","智能科学与技术"," ","3","04","A","四年","5500",,"1_3_0456_5_0J"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0K","1202","工商管理类(工商管理、市场营销、人力资源管理)"," ","3","08","K","四年","6600",,"1_3_0456_1_0K"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0K","1202","工商管理类(工商管理、市场营销、人力资源管理)"," ","2","04","K","四年","6600",,"1_3_0456_5_0K"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0M","120204","财务管理"," ","1","04","K","四年","6600",,"1_3_0456_5_0M"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0N","120207","审计学"," ","1","08","K","四年","6600",,"1_3_0456_1_0N"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0Q","1204","公共管理类(行政管理、劳动与社会保障、城市管理)"," ","4","08","K","四年","6600",,"1_3_0456_1_0Q"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0Q","1204","公共管理类(行政管理、劳动与社会保障、城市管理)"," ","2","04","K","四年","6600",,"1_3_0456_5_0Q"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0S","120212","体育经济与管理"," ","1","08","K","四年","6325",,"1_3_0456_1_0S"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0W","0502","外国语言文学类(英语、法语、日语、商务英语)"," ","4","08","K","四年","5280",,"1_3_0456_1_0W"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0W","0502","外国语言文学类(英语、法语、日语、商务英语)"," ","2","04","K","四年","5280",,"1_3_0456_5_0W"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0X","020102","经济统计学"," ","4","04","K","四年","6325",,"1_3_0456_5_0X"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0Y","020305","金融数学"," ","1","04","K","四年","6325",,"1_3_0456_5_0Y"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","0Z","070101","数学与应用数学"," ","3","04","A","四年","6600",,"1_3_0456_5_0Z"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","14","080717","人工智能"," ","2","04","A","四年","5500",,"1_3_0456_5_14"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","15","080901","计算机科学与技术"," ","1","04","A","四年","6600",,"1_3_0456_5_15"
"3","普通类本科批","0456","10456","山东财经大学","山东","公办","16","080906","数字媒体技术"," ","2","04","A","四年","6600",,"1_3_0456_5_16"
"3","普通类本科批","0458","10458","山东艺术学院","山东","公办","12","130304","戏剧影视文学"," ","1","08","K","四年","7500",,"1_3_0458_1_12"
"3","普通类本科批","0458","10458","山东艺术学院","山东","公办","19","130305","广播电视编导"," ","3","08","K","四年","12000",,"1_3_0458_1_19"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","02","020301","金融学"," ","6","04","K","四年","4400",,"1_3_0459_5_02"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","03","120201","工商管理(商业智能管理)"," ","3","08","K","四年","4400","(不招收单色识别不全考生)","1_3_0459_1_03"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","05","120402","行政管理"," ","3","08","C","四年","4400","(不招收单色识别不全考生)","1_3_0459_1_05"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","08","030101","法学"," ","2","04","K","四年","4400",,"1_3_0459_5_08"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","08","030101","法学"," ","3","08","K","四年","4400",,"1_3_0459_1_08"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","09","0501","中国语言文学类(汉语言文学、汉语国际教育)"," ","6","08","K","四年","4400",,"1_3_0459_1_09"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","10","0503","新闻传播学类(广告学、新闻学、网络与新媒体)"," ","2","04","K","四年","4400",,"1_3_0459_5_10"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","10","0503","新闻传播学类(广告学、新闻学、网络与新媒体)"," ","3","08","K","四年","4400",,"1_3_0459_1_10"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","11","050201","英语"," ","3","08","K","四年","4400",,"1_3_0459_1_11"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","11","050201","英语"," ","2","04","K","四年","4400",,"1_3_0459_5_11"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","15","040101","教育学"," ","3","08","K","四年","4400",,"1_3_0459_1_15"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","17","0601","历史学类(历史学、世界史)"," ","3","08","K","四年","4400",,"1_3_0459_1_17"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","34","0701","数学类(数学与应用数学、信息与计算科学、数据科学)"," ","13","04","A","四年","5000",,"1_3_0459_5_34"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","35","0703","化学类(化学、应用化学)"," ","15","04","A","四年","5000","(不招收色盲、色弱及单色识别不全考生)","1_3_0459_5_35"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","37","080702","电子科学与技术"," ","10","04","A","四年","5000",,"1_3_0459_5_37"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","42","080801","自动化"," ","14","04","A","四年","5700",,"1_3_0459_5_42"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","43","080701","电子信息工程"," ","15","04","A","四年","5700",,"1_3_0459_5_43"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","45","0804","材料类(材料科学与工程、高分子材料与工程、材料化学)"," ","18","04","A","四年","5700",,"1_3_0459_5_45"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","46","080201","机械工程"," ","18","04","A","四年","5700",,"1_3_0459_5_46"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","54","120601","物流管理"," ","5","04","K","四年","4400",,"1_3_0459_5_54"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","56","082901","安全工程"," ","6","04","A","四年","5700",,"1_3_0459_5_56"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","57","080102","工程力学"," ","10","04","A","四年","5700",,"1_3_0459_5_57"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","60","071003","生物信息学"," ","6","04","A","四年","5000","(不招收色盲、色弱及单色识别不全考生)","1_3_0459_5_60"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","67","080904","信息安全"," ","4","04","A","四年","5000",,"1_3_0459_5_67"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","70","080918","密码科学与技术"," ","5","04","A","四年","5000",,"1_3_0459_5_70"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","71","080901","计算机科学与技术"," ","10","04","A","四年","5700","(不招收单色识别不全考生)","1_3_0459_5_71"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","74","080717","人工智能"," ","9","04","A","四年","5700",,"1_3_0459_5_74"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","78","100101","基础医学"," ","4","04","A","五年","6300","(不招收色盲、色弱及单色识别不全考生)","1_3_0459_5_78"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","83","100201","临床医学(第二临床学院)"," ","5","04","A","五年","6300","(不招收色盲、色弱及单色识别不全考生)","1_3_0459_5_83"
"3","普通类本科批","0459","10459","郑州大学","河南","公办","93","101005","康复治疗学"," ","4","04","A","四年","6300","(不招收色盲、色弱及单色识别不全考生)","1_3_0459_5_93"
"3","普通类本科批","0460","10460","河南理工大学","河南","公办","01","082901","安全工程(卓越计划班)"," ","2","04","A","四年","5000",,"1_3_0460_5_01"
"3","普通类本科批","0460","10460","河南理工大学","河南","公办","13","081403","资源勘查工程(战略矿产资源方向)"," ","2","04","A","四年","5000",,"1_3_0460_5_13"
